# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 260:         5.180       52.100       1.90  DE BILT
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 380:         5.762       50.906     114.30  MAASTRICHT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,  T10,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  260,20170325,    4,   50,   30,   30,   50,   29,     ,   -7,    0,    0,    0,    0,10321,   74,    8,   77,     ,    5,    0,    0,    0,    0,    0
  260,20170325,    5,   50,   30,   30,   50,   25,     ,   -7,    0,    0,    0,    0,10321,   68,    8,   79,     ,    5,    0,    0,    0,    0,    0
  260,20170325,    6,   50,   30,   30,   50,   25,    3,   -6,    0,    3,    0,    0,10320,   67,    7,   79,     ,    5,    0,    0,    0,    0,    0
  260,20170325,    7,   50,   30,   30,   50,   48,     ,    0,   10,   36,    0,    0,10322,   73,    6,   70,     ,    5,    0,    0,    0,    0,    0
  260,20170325,    8,   70,   40,   40,   60,   72,     ,   -3,   10,   82,    0,    0,10322,   80,    5,   58,     ,    5,    0,    0,    0,    0,    0
  260,20170325,    9,   50,   40,   40,   70,   94,     ,    5,    9,  135,    0,    0,10321,   80,    8,   53,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   10,   40,   40,   40,   60,  116,     ,   16,    8,  169,    0,    0,10316,   76,    8,   50,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   11,   40,   50,   50,   80,  122,     ,   -1,    7,  191,    0,    0,10308,   81,    8,   42,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   12,   50,   50,   50,  100,  129,    9,   -8,    8,  209,    0,    0,10301,   80,    8,   38,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   13,   40,   60,   60,  100,  137,     ,  -34,   10,  233,    0,    0,10293,   80,    1,   30,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   14,   40,   60,   70,  100,  140,     ,  -39,   10,  211,    0,    0,10283,   81,    0,   28,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   15,   40,   70,   70,  110,  140,     ,  -36,   10,  173,    0,    0,10276,   81,    4,   29,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   16,   40,   70,   70,  110,  133,     ,  -37,   10,  122,    0,    0,10268,   82,    8,   30,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   17,   40,   60,   60,  110,  127,     ,  -26,   10,   66,    0,    0,10263,   83,    8,   34,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   18,   50,   50,   50,   90,  114,   97,  -16,    3,   19,    0,    0,10266,   83,    8,   40,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   19,   40,   50,   60,   90,  101,     ,  -14,    0,    0,    0,    0,10269,   83,    7,   44,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   20,   40,   40,   40,   80,   86,     ,   -2,    0,    0,    0,    0,10272,   83,    8,   54,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   21,   40,   30,   40,   60,   74,     ,    3,    0,    0,    0,    0,10273,   83,    8,   60,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   22,   50,   40,   50,   80,   67,     ,    9,    0,    0,    0,    0,10274,   80,    4,   66,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   23,   40,   50,   50,   80,   62,     ,   14,    0,    0,    0,    0,10269,   75,    7,   71,     ,    5,    0,    0,    0,    0,    0
  260,20170325,   24,   50,   30,   40,   70,   56,   38,   21,    0,    0,    0,    0,10264,   75,    7,   77,     ,    5,    0,    0,    0,    0,    0
  285,20170325,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    5,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,    9,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   13,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   15,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   19,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   20,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   22,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  285,20170325,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,    6,     ,     ,     ,     ,     
  380,20170325,    1,   50,   40,   50,   60,   57,     ,   23,    0,    0,    0,    0,10302,   66,    8,   78,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    2,   50,   40,   50,   60,   51,     ,   21,    0,    0,    0,    0,10299,   64,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    3,   50,   50,   50,   60,   50,     ,   20,    0,    0,    0,    0,10295,   63,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    4,   50,   40,   40,   60,   40,     ,   17,    0,    0,    0,    0,10296,   61,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    5,   50,   50,   50,   60,   39,     ,   16,    0,    0,    0,    0,10295,   60,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    6,   50,   50,   50,   70,   39,   26,   16,    0,    3,    0,    0,10296,   60,    7,   84,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    7,   60,   50,   50,   70,   50,     ,   21,    7,   35,    0,    0,10295,   60,    4,   81,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    8,   60,   50,   50,   80,   69,     ,   25,   10,   90,    0,    0,10297,   65,    0,   73,     ,    5,    0,    0,    0,    0,    0
  380,20170325,    9,   60,   60,   60,   90,   92,     ,   29,   10,  151,    0,    0,10293,   66,    1,   64,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   10,   50,   70,   70,  110,  111,     ,   36,   10,  200,    0,    0,10287,   68,    2,   60,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   11,   60,   90,   90,  130,  126,     ,   30,   10,  218,    0,    0,10282,   76,    8,   52,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   12,   50,   90,  100,  130,  132,   33,   13,   10,  225,    0,    0,10274,   78,    8,   44,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   13,   60,   90,   80,  130,  143,     ,    1,    9,  223,    0,    0,10264,   81,    8,   38,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   14,   50,  100,  100,  140,  144,     ,   -2,   10,  201,    0,    0,10256,   74,    8,   36,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   15,   50,  100,  110,  140,  145,     ,  -32,   10,  146,    0,    0,10246,   80,    8,   29,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   16,   50,  100,  100,  140,  144,     ,  -15,   10,  124,    0,    0,10237,   80,    8,   33,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   17,   50,   90,   90,  140,  133,     ,   -5,   10,   66,    0,    0,10236,   78,    8,   38,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   18,   50,   80,   80,  130,  119,  109,  -18,    3,   17,    0,    0,10238,   81,    8,   38,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   19,   40,   80,   80,  110,  108,     ,  -26,    0,    0,    0,    0,10239,   83,    8,   39,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   20,   50,   90,   80,  120,   98,     ,  -28,    0,    0,    0,    0,10241,   83,    0,   41,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   21,   50,   70,   70,  110,   93,     ,  -23,    0,    0,    0,    0,10243,   83,    0,   44,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   22,   50,   70,   70,  100,   86,     ,  -18,    0,    0,    0,    0,10238,   83,    2,   48,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   23,   50,   70,   70,  100,   78,     ,  -10,    0,    0,    0,    0,10237,   82,    0,   53,     ,    5,    0,    0,    0,    0,    0
  380,20170325,   24,   50,   60,   60,   90,   71,   62,   -4,    0,    0,    0,    0,10239,   83,    4,   58,     ,    5,    0,    0,    0,    0,    0
